algorithm,num_elements,order,execution_time,replication
quick,100,random,7245,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,3018,4
quick,100,random,3019,5
quick,100,random,2717,6
quick,100,random,3320,7
quick,100,random,3019,8
quick,100,random,3018,9
quick,100,random,3019,10
merge,100,random,3019,1
merge,100,random,3018,2
merge,100,random,2717,3
merge,100,random,3019,4
merge,100,random,2716,5
merge,100,random,3019,6
merge,100,random,3019,7
merge,100,random,3018,8
merge,100,random,2717,9
merge,100,random,3019,10
quick,100,random,3320,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,2717,4
quick,100,random,3019,5
quick,100,random,2717,6
quick,100,random,3018,7
quick,100,random,3019,8
quick,100,random,2717,9
quick,100,random,3019,10
quick,100,random,6641,1
quick,100,random,3019,2
quick,100,random,3018,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,3019,7
quick,100,random,3019,8
quick,100,random,2716,9
quick,100,random,3019,10
merge,100,random,3019,1
merge,100,random,2717,2
merge,100,random,3019,3
merge,100,random,2717,4
merge,100,random,3018,5
merge,100,random,3019,6
merge,100,random,3019,7
merge,100,random,3018,8
merge,100,random,3019,9
merge,100,random,2717,10
quick,100,random,2717,1
quick,100,random,3019,2
quick,100,random,2717,3
quick,100,random,3018,4
quick,100,random,3019,5
quick,100,random,2717,6
quick,100,random,3018,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,3018,10
quick,100,random,7849,1
quick,100,random,3018,2
quick,100,random,2717,3
quick,100,random,3019,4
quick,100,random,3018,5
quick,100,random,3019,6
quick,100,random,3019,7
quick,100,random,2716,8
quick,100,random,3019,9
quick,100,random,2717,10
merge,100,random,3018,1
merge,100,random,3019,2
merge,100,random,2717,3
merge,100,random,3019,4
merge,100,random,3019,5
merge,100,random,3019,6
merge,100,random,2717,7
merge,100,random,2717,8
merge,100,random,3019,9
merge,100,random,2717,10
quick,100,random,2717,1
quick,100,random,3018,2
quick,100,random,2717,3
quick,100,random,3019,4
quick,100,random,3018,5
quick,100,random,3019,6
quick,100,random,2717,7
quick,100,random,3018,8
quick,100,random,2717,9
quick,100,random,3019,10
quick,100,random,7848,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,2717,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,2717,10
merge,100,random,3019,1
merge,100,random,3019,2
merge,100,random,3019,3
merge,100,random,2717,4
merge,100,random,3018,5
merge,100,random,2717,6
merge,100,random,3019,7
merge,100,random,3018,8
merge,100,random,3019,9
merge,100,random,3019,10
quick,100,random,3018,1
quick,100,random,3019,2
quick,100,random,3019,3
quick,100,random,3018,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,2716,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,3018,10
quick,100,random,7547,1
quick,100,random,3019,2
quick,100,random,3018,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,3018,6
quick,100,random,2717,7
quick,100,random,3019,8
quick,100,random,2716,9
quick,100,random,3019,10
merge,100,random,3019,1
merge,100,random,3018,2
merge,100,random,3019,3
merge,100,random,3019,4
merge,100,random,3018,5
merge,100,random,2717,6
merge,100,random,3019,7
merge,100,random,3018,8
merge,100,random,3019,9
merge,100,random,3019,10
quick,100,random,3018,1
quick,100,random,3321,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,3018,6
quick,100,random,2717,7
quick,100,random,3019,8
quick,100,random,2717,9
quick,100,random,3019,10
quick,100,random,6641,1
quick,100,random,3019,2
quick,100,random,3018,3
quick,100,random,3321,4
quick,100,random,3019,5
quick,100,random,3018,6
quick,100,random,3019,7
quick,100,random,3019,8
quick,100,random,3018,9
quick,100,random,3019,10
merge,100,random,3019,1
merge,100,random,3019,2
merge,100,random,3019,3
merge,100,random,2717,4
merge,100,random,3019,5
merge,100,random,2717,6
merge,100,random,3018,7
merge,100,random,3019,8
merge,100,random,3321,9
merge,100,random,2716,10
quick,100,random,3019,1
quick,100,random,3019,2
quick,100,random,2716,3
quick,100,random,3019,4
quick,100,random,3019,5
quick,100,random,3018,6
quick,100,random,2717,7
quick,100,random,3018,8
quick,100,random,2717,9
quick,100,random,3019,10
quick,100,random,7245,1
quick,100,random,3019,2
quick,100,random,3019,3
quick,100,random,3018,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,3018,7
quick,100,random,2717,8
quick,100,random,3019,9
quick,100,random,2716,10
merge,100,random,3019,1
merge,100,random,3019,2
merge,100,random,3018,3
merge,100,random,2717,4
merge,100,random,3019,5
merge,100,random,2716,6
merge,100,random,3019,7
merge,100,random,2717,8
merge,100,random,3018,9
merge,100,random,3019,10
quick,100,random,3019,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,2717,4
quick,100,random,3018,5
quick,100,random,2717,6
quick,100,random,3019,7
quick,100,random,3018,8
quick,100,random,3019,9
quick,100,random,3019,10
quick,100,random,6642,1
quick,100,random,3018,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,3019,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,3018,10
merge,100,random,2717,1
merge,100,random,3019,2
merge,100,random,3018,3
merge,100,random,2717,4
merge,100,random,3019,5
merge,100,random,3018,6
merge,100,random,3019,7
merge,100,random,3019,8
merge,100,random,2716,9
merge,100,random,3019,10
quick,100,random,2717,1
quick,100,random,3018,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,3019,7
quick,100,random,2717,8
quick,100,random,3019,9
quick,100,random,3019,10
quick,100,random,6641,1
quick,100,random,3019,2
quick,100,random,3019,3
quick,100,random,3018,4
quick,100,random,3019,5
quick,100,random,3019,6
quick,100,random,2716,7
quick,100,random,2717,8
quick,100,random,3019,9
quick,100,random,2716,10
merge,100,random,2717,1
merge,100,random,3019,2
merge,100,random,2717,3
merge,100,random,3019,4
merge,100,random,3019,5
merge,100,random,3018,6
merge,100,random,3019,7
merge,100,random,3019,8
merge,100,random,3018,9
merge,100,random,3019,10
quick,100,random,3019,1
quick,100,random,3019,2
quick,100,random,3019,3
quick,100,random,3018,4
quick,100,random,3019,5
quick,100,random,3019,6
quick,100,random,3019,7
quick,100,random,3019,8
quick,100,random,4528,9
quick,100,random,3019,10
quick,100,random,7244,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,2716,4
quick,100,random,3019,5
quick,100,random,2717,6
quick,100,random,3018,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,3018,10
merge,100,random,3019,1
merge,100,random,3019,2
merge,100,random,3019,3
merge,100,random,3019,4
merge,100,random,3019,5
merge,100,random,2717,6
merge,100,random,3019,7
merge,100,random,2717,8
merge,100,random,3018,9
merge,100,random,3019,10
quick,100,random,3018,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,2717,4
quick,100,random,3019,5
quick,100,random,3321,6
quick,100,random,3019,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,3019,10
quick,100,random,6641,1
quick,100,random,3019,2
quick,100,random,2716,3
quick,100,random,3019,4
quick,100,random,3019,5
quick,100,random,2717,6
quick,100,random,3019,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,3019,10
merge,100,random,3019,1
merge,100,random,3018,2
merge,100,random,3019,3
merge,100,random,2717,4
merge,100,random,3018,5
merge,100,random,3019,6
merge,100,random,3019,7
merge,100,random,3320,8
merge,100,random,3623,9
merge,100,random,2717,10
quick,100,random,3019,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,3018,5
quick,100,random,3019,6
quick,100,random,3019,7
quick,100,random,3018,8
quick,100,random,2717,9
quick,100,random,3019,10
quick,100,random,6943,1
quick,100,random,2716,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,2717,7
quick,100,random,3018,8
quick,100,random,2717,9
quick,100,random,3019,10
merge,100,random,2716,1
merge,100,random,3019,2
merge,100,random,2717,3
merge,100,random,2717,4
merge,100,random,3019,5
merge,100,random,3019,6
merge,100,random,2716,7
merge,100,random,3019,8
merge,100,random,3019,9
merge,100,random,2716,10
quick,100,random,3019,1
quick,100,random,3019,2
quick,100,random,3018,3
quick,100,random,3019,4
quick,100,random,3019,5
quick,100,random,2717,6
quick,100,random,3019,7
quick,100,random,2717,8
quick,100,random,3018,9
quick,100,random,2717,10
quick,100,random,7245,1
quick,100,random,3019,2
quick,100,random,3019,3
quick,100,random,2717,4
quick,100,random,3019,5
quick,100,random,3018,6
quick,100,random,3019,7
quick,100,random,2717,8
quick,100,random,3019,9
quick,100,random,2717,10
merge,100,random,3019,1
merge,100,random,3019,2
merge,100,random,3019,3
merge,100,random,2717,4
merge,100,random,3018,5
merge,100,random,3019,6
merge,100,random,3019,7
merge,100,random,3018,8
merge,100,random,3019,9
merge,100,random,3018,10
quick,100,random,2717,1
quick,100,random,3019,2
quick,100,random,2717,3
quick,100,random,3019,4
quick,100,random,3019,5
quick,100,random,2717,6
quick,100,random,3019,7
quick,100,random,3019,8
quick,100,random,2716,9
quick,100,random,3019,10
quick,100,random,7245,1
quick,100,random,3018,2
quick,100,random,2717,3
quick,100,random,3019,4
quick,100,random,3018,5
quick,100,random,3019,6
quick,100,random,3019,7
quick,100,random,3018,8
quick,100,random,3019,9
quick,100,random,2717,10
merge,100,random,3018,1
merge,100,random,3019,2
merge,100,random,2717,3
merge,100,random,3018,4
merge,100,random,3019,5
merge,100,random,2717,6
merge,100,random,3018,7
merge,100,random,3019,8
merge,100,random,3320,9
merge,100,random,4528,10
quick,100,random,2717,1
quick,100,random,3018,2
quick,100,random,3321,3
quick,100,random,2717,4
quick,100,random,3018,5
quick,100,random,3321,6
quick,100,random,3018,7
quick,100,random,2717,8
quick,100,random,3019,9
quick,100,random,3018,10
quick,100,random,7849,1
quick,100,random,3018,2
quick,100,random,3019,3
quick,100,random,2717,4
quick,100,random,3018,5
quick,100,random,2717,6
quick,100,random,3019,7
quick,100,random,3018,8
quick,100,random,3019,9
quick,100,random,3019,10
merge,100,random,3019,1
merge,100,random,2717,2
merge,100,random,3018,3
merge,100,random,3019,4
merge,100,random,3019,5
merge,100,random,3018,6
merge,100,random,3321,7
merge,100,random,3018,8
merge,100,random,2717,9
merge,100,random,3019,10
quick,100,random,3018,1
quick,100,random,5434,2
quick,100,random,3321,3
quick,100,random,3019,4
quick,100,random,3019,5
quick,100,random,3320,6
quick,100,random,3019,7
quick,100,random,2717,8
quick,100,random,3018,9
quick,100,random,3019,10
quick,100,random,7547,1
quick,100,random,3019,2
quick,100,random,3019,3
quick,100,random,2717,4
quick,100,random,3321,5
quick,100,random,2716,6
quick,100,random,3019,7
quick,100,random,3019,8
quick,100,random,2717,9
quick,100,random,3019,10
merge,100,random,3018,1
merge,100,random,3019,2
merge,100,random,2717,3
merge,100,random,3019,4
merge,100,random,3019,5
merge,100,random,3018,6
merge,100,random,3019,7
merge,100,random,3019,8
merge,100,random,3018,9
merge,100,random,3019,10
quick,100,random,3018,1
quick,100,random,3321,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,2717,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,2717,10
quick,100,random,7245,1
quick,100,random,3320,2
quick,100,random,3019,3
quick,100,random,2717,4
quick,100,random,3018,5
quick,100,random,2717,6
quick,100,random,3019,7
quick,100,random,3018,8
quick,100,random,3019,9
quick,100,random,2717,10
merge,100,random,3019,1
merge,100,random,3019,2
merge,100,random,2717,3
merge,100,random,3019,4
merge,100,random,2717,5
merge,100,random,3019,6
merge,100,random,3019,7
merge,100,random,3019,8
merge,100,random,2717,9
merge,100,random,3018,10
quick,100,random,3019,1
quick,100,random,3019,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,3019,5
quick,100,random,2717,6
quick,100,random,3019,7
quick,100,random,2717,8
quick,100,random,3018,9
quick,100,random,2717,10
quick,100,random,6943,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,3018,5
quick,100,random,3019,6
quick,100,random,3019,7
quick,100,random,3018,8
quick,100,random,2717,9
quick,100,random,3019,10
merge,100,random,3018,1
merge,100,random,3019,2
merge,100,random,3019,3
merge,100,random,2716,4
merge,100,random,3019,5
merge,100,random,3019,6
merge,100,random,3018,7
merge,100,random,3019,8
merge,100,random,3019,9
merge,100,random,3018,10
quick,100,random,3019,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,2717,6
quick,100,random,3019,7
quick,100,random,2717,8
quick,100,random,3018,9
quick,100,random,2717,10
quick,100,random,6641,1
quick,100,random,3019,2
quick,100,random,2716,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,3019,7
quick,100,random,2717,8
quick,100,random,3019,9
quick,100,random,3019,10
merge,100,random,3018,1
merge,100,random,2717,2
merge,100,random,3019,3
merge,100,random,3019,4
merge,100,random,2717,5
merge,100,random,3019,6
merge,100,random,3018,7
merge,100,random,3019,8
merge,100,random,3019,9
merge,100,random,3018,10
quick,100,random,4226,1
quick,100,random,3019,2
quick,100,random,2717,3
quick,100,random,3018,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,2717,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,2717,10
quick,100,random,7547,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,3018,5
quick,100,random,2717,6
quick,100,random,3019,7
quick,100,random,2716,8
quick,100,random,3019,9
quick,100,random,3019,10
merge,100,random,2716,1
merge,100,random,2717,2
merge,100,random,3019,3
merge,100,random,3018,4
merge,100,random,3019,5
merge,100,random,2717,6
merge,100,random,3019,7
merge,100,random,2717,8
merge,100,random,3019,9
merge,100,random,2717,10
quick,100,random,3019,1
quick,100,random,3018,2
quick,100,random,3019,3
quick,100,random,3019,4
quick,100,random,3018,5
quick,100,random,3019,6
quick,100,random,2717,7
quick,100,random,3018,8
quick,100,random,2717,9
quick,100,random,3019,10
quick,100,random,7245,1
quick,100,random,3019,2
quick,100,random,2717,3
quick,100,random,3019,4
quick,100,random,3019,5
quick,100,random,3019,6
quick,100,random,2717,7
quick,100,random,3019,8
quick,100,random,2717,9
quick,100,random,3019,10
merge,100,random,3019,1
merge,100,random,3019,2
merge,100,random,3018,3
merge,100,random,3321,4
merge,100,random,2717,5
merge,100,random,3018,6
merge,100,random,2717,7
merge,100,random,3019,8
merge,100,random,2716,9
merge,100,random,3019,10
quick,100,random,3019,1
quick,100,random,2716,2
quick,100,random,3019,3
quick,100,random,2717,4
quick,100,random,2716,5
quick,100,random,3019,6
quick,100,random,2717,7
quick,100,random,3320,8
quick,100,random,3019,9
quick,100,random,3019,10
quick,100,random,9057,1
quick,100,random,3019,2
quick,100,random,3019,3
quick,100,random,3018,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,2716,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,3019,10
merge,100,random,3019,1
merge,100,random,3018,2
merge,100,random,3321,3
merge,100,random,3018,4
merge,100,random,3019,5
merge,100,random,2717,6
merge,100,random,3018,7
merge,100,random,2717,8
merge,100,random,3019,9
merge,100,random,3018,10
quick,100,random,3019,1
quick,100,random,3019,2
quick,100,random,2717,3
quick,100,random,3019,4
quick,100,random,2717,5
quick,100,random,3018,6
quick,100,random,2717,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,2717,10
quick,100,random,7546,1
quick,100,random,2717,2
quick,100,random,3019,3
quick,100,random,3018,4
quick,100,random,2717,5
quick,100,random,3019,6
quick,100,random,2717,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,2716,10
merge,100,random,3321,1
merge,100,random,2717,2
merge,100,random,3019,3
merge,100,random,2717,4
merge,100,random,3018,5
merge,100,random,2717,6
merge,100,random,3019,7
merge,100,random,3018,8
merge,100,random,2717,9
merge,100,random,3019,10
quick,100,random,3018,1
quick,100,random,3019,2
quick,100,random,3019,3
quick,100,random,2717,4
quick,100,random,3019,5
quick,100,random,3019,6
quick,100,random,2716,7
quick,100,random,3019,8
quick,100,random,3019,9
quick,100,random,3018,10
quick,100,random,7849,1
quick,100,random,10565,2
quick,100,random,3019,3
quick,100,random,3018,4
quick,100,random,3019,5
quick,100,random,3019,6
quick,100,random,3018,7
quick,100,random,3019,8
quick,100,random,2717,9
quick,100,random,3018,10
merge,100,random,3019,1
merge,100,random,3019,2
merge,100,random,3018,3
merge,100,random,3019,4
merge,100,random,4226,5
merge,100,random,2717,6
merge,100,random,3019,7
merge,100,random,3018,8
merge,100,random,3019,9
merge,100,random,3019,10
quick,100,random,2717,1
quick,100,random,3019,2
quick,100,random,2717,3
quick,100,random,3019,4
quick,100,random,3019,5
quick,100,random,2717,6
quick,100,random,3018,7
quick,100,random,3019,8
